id,label,tweet
25621,1,now comes with a as four groups are given
26392,1,great by on and
8234,1,kinda digged the white chick tho thought she was gonna win but guess
21655,1,"hey! but the chinese are communists as well! oh but they're not white, that's right. i see."
28152,1,donald - putin's butt buddy and a commie.
8605,1,is against a
18133,1,cleveland police union overwhelmingly endorses trump for president kkk love
8427,1,we cannot address issues of fair trade or fresh h20 with so much violence. better 2017?npr:
23956,1,this moron is leading the us down a path that has so much potential to damage and destroy the world.
5904,1,sea shepherd suppoers are racist!
25145,1,bernanke bailed out wall street by dumping $600 billion into the largest banks.
4880,1,researchers: most effective way to fight requires white people calling out white -s
18550,1,"arc 5 week on mon 6:30 pm, $70 sliding scale."
10646,1,"can ""whites only immigration"" make america great again? via"
26111,1,i despise this everything he stands for! trying to destroy the usa
20424,1,you either call me eyetalian joke on my nationality or you're not
12231,1,what2inlieuof stop w/ look inside you are
15330,1,"you're defending a woman against ""condescension"", who was in turn defending a woman that was verbally assailed in f"
24343,1,its always a white christmas in my household
25054,1,"imagine that, is finally ashamed enough of his past to try and hide it."
17175,1,are you feel like the are stomping you? listen
8116,1,are you feel like the are on you? listen
8125,1,'racism w/out races': classifying humans into races the biggest mistake in history of science. race
11444,1,stirs anti-jewish hate on twitter from progressives
7282,1,dear you are a asshole. please go fuck yourself.
20465,1,delta is under fire after youtube prankster is removed from a flight for speaking arabic
23784,1,word factory: race denial prevents healing!
3142,1,"dealing with relatives reminding you that ""the clock"" is ticking? this might help."
25932,1,"josephjett ""i do not advocate a kumbaya world. like should motivate us to a single purpose: intellectual compet"
21032,1,great aicle about and
2658,1,"it does not help when a person comments ""i don't like obama, but you're out of line!"" like duh mf, you knew you were voting same as"
4187,1,excellent idea! dig deep hang 'em high!
26947,1,racism is now front and center in trumpworld. these kkk folk are now out in the open.
11805,1,"how about a qualifications trc, professor bozzoli?"
14324,1,"your comment = 5,- donation for sucks"
27990,1,mother daughter blowjob white girl has sex with black guy
580,1,"yes lets do this,suppoing a openly , advocates more of same,"
1940,1,i agree that wouldnt have won the w/o much in same way wouldnt win w/o the
31133,1,ignorant by cretin to her job at state funde
2024,1,"""people of colour do not enjoy equality within the community;they are an excluded,marginalised group."""
6621,1,against community in
5785,1,are you feel like the are stomping you? listen
16552,1,"8 presidents, same policy on israeli settlements but only obama is slammed as a treacherous anti-semite."
30398,1,"let me tell you a story about and specifically, super heroes vs."
7326,1,vps got multi-million dollar bonuses while average americans lost their homes.
30700,1,why is ignored
7496,1,(only) black lives matter also closely affiliated with and suppoed by workers world pay and other communist org
21122,1,ambassador says is form of
1464,1,tyler perry claims reverse racism by critics of his tlc series
12130,1,ark man discoved racist graffiti on his car after a quick errand
23879,1,innocent but . i'd love a gollybar said every irish kid ever.
10296,1,'cept she plays a celtic woman. celtic symbols and accent etc. but because she's bald character ppl assume she's a man.
622,1,you might be a libtard if...
4314,1,aren't protesting because a won-they do so because trump has fuhered
3573,1,"icymi: ""why 2016 was not a complete washout for anti-racism"" by"
8452,1,here comes a douchebag who can only poke his nose as sme of all.
18498,1,"content: , harm,"
5332,1,peace out fucku2016: 2017 wont be better unless we loudly fight
23678,1,by the time you get to saying you've already missed the point. #
27245,1,just terming ppl as bhakt because they denounce terrorism and anti national acts shows ur sense to reason! never mi
9184,1,intolerant post-brexit britain: history shows we can be better than this |
17824,1,are you feel like the are stomping on you? listen
4141,1,word factory: race denial prevents healing! ~9
10605,1,"""most boys can use a drill..."" really? :-)"
13539,1,black girl porn teen virgin sex pictures
3865,1,trumps wall is not about . the coal fired electrical producers need to dispose of fly ash stockpiles.
22196,1,are you like the are stomping on you? listen
21186,1,"there is no way, that this, this... man should be allowed to become attorney general."
1337,1,yay! except made comments so should we be suppoing her? if you say made homo-resistant
16510,1,everytime i wear soccer shis joie fries me and says i look mexican as fuck
6046,1,the countdown till these assholes are gone obama and moron creepy uncle joe! bye bye scum!
15975,1,are you .. feel like the are stomping on you? listen
31408,1,buffalo school board moves to oust controversial ally for remarks
18080,1,anti-islamist rally organiser shown laughing at death footage
30762,1,stop
28241,1,you might be a libtard if...
30531,1,homicides rose in most big cities this year - the wall street journal
25783,1,"will you stop the , , etc labeling. i suppo and i am none of the above."
9960,1,i fought against both sides of the argument yesterday:
25561,1,ouch woow!
27490,1,israeli regime has roots in racism
7786,1,live! swiftly sharpens the fang tale of
9121,1,"the more familiar we become, the more difficult it is to stereotype. ."
25291,1,racism stuffed into skinny jeans with a hipster comb-over is just as bad as racism shrouded in a white hood = #
29971,1,the kind of we can expect in amrica
24193,1,let 2017 be that where chops down ..knocks down pride..make a better enjoyable
25681,1,again looks like a damned fool! for 50 years the usa has openly opposed settlement buliding by
21367,1,grows in the uk after
13441,1,why did the resolve that is a form of
27046,1,fights against in various municipalities such as in naboomspruit area
18133,1,cleveland police union overwhelmingly endorses trump for president kkk love
13965,1,"male privilege, huh? yeah, about that..."
28688,1,crackers? isn't that a little racist? i mean i'm white but think the kkk should burn in h
2167,1,techjunkiejh:the daily show unpacks against and on
6640,1,and is alive and well on the never let them tell you it isn't.
26698,1,nothing humorous about your jibes u trump official paladino under fire over crude obama remarks -
13230,1,"al capone was jailed for tax evasion, not murders he committed. what is 's achilles heel?"
22990,1,video men and womenmalayalam ameture porn video
11094,1,to say that all muslims hate america is to suggest theyre all the same.
21941,1,ag pick jeff sessions scrubs racism from record...even tho he once argued this is a felony
24795,1,ku klux klan originally an arm of the southern democratic pay to terrorize freed slaves and republicans who sympathized with them
30531,1,homicides rose in most big cities this year - the wall street journal
10605,1,"""most boys can use a drill..."" really? :-)"
193,1,you might be a libtard if...
18963,1,thought factory: left-right polarisation!
3139,1,you might be a libtard if...
14529,1,when they call us they are really saying the
6022,1,in mother after arrest; via
8995,1,1.48 projection s
27055,1,scientists are against ! but only if the child is less than 18 months old...
1464,1,tyler perry claims reverse racism by critics of his tlc series
13864,1,"hey guys, apparently white and black people are even for that whole slavery thing, so that's nice."
26561,1,"today another attack the japanese and chinese, claims to not be racist"
26682,1,what is racism then? would he have done same with a white mother? proof that there is a group that is
25432,1,"louisville, kentucky woman goes on rant at"
31773,1,"destroyed many lives,but mad bad policies have destroyed more."
7726,1,are you feel like are stomping on you? listen
8116,1,are you feel like the are on you? listen
734,1,"no, he was definitely a mexican."
25336,1,worked with the worst congress in history
4109,1,i won't waste my time on some sdob that has to plaster color on his profile blm bacon lettuce maters matter on 2 slices of bread
4140,1,will the alt-right promote a new kind of racist genetics?
30250,1,"btw, was a . in adores him (without following him)."
26532,1,4 all 2 cou. no media coverage. or wp were victims and feared for their lives. maybe probation. who???
1780,1,i thought alt-right secretly meant white nationalist #
5855,1,the white establishment can't have blk folx running around loving themselves and promoting our greatness
22065,1,he's an unamerican .
13910,1,why is ignored
20804,1,who breathes through a wave? maybe you need to.
21443,1,(advanced value chain videos at )
12708,1,"libtard- ""i can't believe she hate muslims and suppo trump. how can a black woman do that?"" me ""because i'm not your damn slave!"""
26013,1,my latest post: the masses some kinda monster:
13503,1,you'd think would b protesting 24/7 but it doesn't fit their
1742,1,calls me she really means she is jealous wh
31319,1,perfect timing for this tweet!
23650,1,invented is their word for
28834,1,. unbelievable aicle! tip: it's never ok to tell someone they cannot procreate! m or f!
10022,1,oops! i did it again! melted another fragile snowflake! heed
11116,1,indianapolis colts black cheerleader hugs boy who used slur. so. much. class
30778,1,"there have been three stages of empire: imperialism, colonialism and neocolonialism."
8242,1,uk 2016: where it fell to pop star to do the job of the
8758,1,saying i am not racist is not protest and denounce
8106,1,hello there sweetie! i will be glad to see you here
31790,1,is one of a rare breed of that should be shot in the street and left pissing blood in the gutter.
19639,1,"review by shows church's response to , politics mercy."
11332,1,"outraged by the emoji update. how dare they have a fat woman and not a fat man, are they saying only women can get fat?"
2127,1,"show me your tits, idiot!"
3944,1,diisgusted by the perks offered to passengers of the same race as male crew members on flt 43. vs others who arnt same.
23784,1,word factory: race denial prevents healing!
15090,1,prison officers goaded inmates until they needed to be restrained as pa of a game
9167,1,"hey you piece of , obama will always be more of a than you ever will"
1394,1,"dear wont buy more, if there s in yur retail sign, pissedoffitalian"
4413,1,"piece of shit, emails r nothing compared 2 u! apologize for spew against"
31743,1,you might be a libtard if...
791,1,and you keep telling that only aryans are allowed to rape women! you're just a troll!
31904,1,nothing. that would be .
28211,1,book - in a global age ht
30762,1,stop
19225,1,quotes about women kingfisher girls xxx
8627,1,"expressions of , (ie are pa of all marginalized groups, who live w/ fear."
27521,1,are you feel like the are stomping on you? listen
9167,1,"hey you piece of , obama will always be more of a than you ever will"
20064,1,"after trump, is the media normalizing the | alternet"
9655,1,read and understand how berniebros chose sanders over hillary
3700,1,i'm defending a woman against condescension. although i saw you tweet that she belongs in the kitchen
18494,1,are feel like the are stomping on you? listen
570,1,why is ignored
15073,1,melania is helping me write a speech to end in the us. the title she came up with is great - i have
29461,1,: cou rejects city's appeal in discrimination case against policeman
16809,1,there is nothing to celebrate.
23604,1,finally gets supremely called out on via
20122,1,comments about the obamas make him a late contender for the most loathsome character of 2016
25007,1,"to all of those, who answer replies to my youtube comments...you do not, i repeat you do not know me when i'm angry"
17512,1,kicking off about acting slutty on do it every time and no one bats a lid. against men! ;)
9823,1,"holiday fun, socially relevant! celebrates '70 bewitched xmas ep"
29170,1,"my age, gender or race should not define my capabilities in 2016."
21123,1,f*** this government that deliberately toures we just had a coronial inquest into death business as usual
8748,1,publishing industry tell-all! just $3.99!
27736,1,all war is violent (except perhaps in thailand).
11394,1,and you will hear kurds are free and equal citizens. like state's mouthpiece 'journo' claimed.
8528,1,"you're the one who should be leaving this eah, you piece of shit!"
3258,1,"sad that there is so much hatred towards jews in eu xians in me. remember xians of kenya, nigeria"
26101,1,are we entering a new age of ? a repoer reflects on the hate crime beat
25639,1,"still needs help. thinks he's survived. we need to get him out of office, asap."
6170,1,a look at the repug gop pay at
22512,1,hmmm...sounds familiar. hasn't held a news co
1935,1,names for women fucking hard teen
14965,1,uae hosts the most innovative architecture in the world.
7063,1,i can't believe that they don't show blazing saddles on tv any more just because the lead actor is a black man... that's
7244,1,pathetic fallacy? infantile ? just in case anyone wondered whether had a brain we have proo
1943,1,chick gets fucked nude superhero
2998,1,sea shepherd suppoers are racist!
8092,1,my story: how and have played a role in my life -
8542,1,huh i wonder why? could it be that he's a well documented ?
1769,1,"abe government is mere puppet of ultra rightist group ""(japan conference)"""
24233,1,watch this.
2930,1,pay has alway been the pay of before it was black inferior to whites. now whites are inferior to everybody
15880,1,oops! didn't mean to publicly post comments... via
24934,1,sex postion picture white girl has sex with black guy
985,1,"don't forget, - research shows that sexist men have psychological problems."
22481,1,. don't let the and get you down; you are doing an incredible job as a journalist.
4878,1,"if you are one of the 64.2 mil who rejected , fly your flag half mast on jan."
6181,1,all women's facility or program = cool! empowering! all men's facility or program = gay or misogynistic.
8905,1,the latest thanks to
16245,1,if you are pa of the 64.2 mil who rejected his business. must be stoppe
29886,1,you might be a libtard if...
26109,1,are you feel like the are stomping on ? listen
17281,1,are you like the are stomping on you? listen
499,1,are you feel like the are stomping on you?
1040,1,but look how passionate they are about on the plane. which was yet ignore
20381,1,nick cannon speaks out against the systemic of via
20747,1,"""the reality is that the tech industry is made of regular-ass people."""
18618,1,yup. i concur. as do nearly 3 million voters.
7580,1,"this really is some lovely company you have there, petous and well done."
2088,1,for hate crimes watch the in never seen so much hate against the poor like in this
24609,1,"i gotta hand it to you, keeping it pretty darn cool in the face of such blatant ."
15886,1,"victim of adam saleh refers to black people as ""abeed"" (slaves) in one of his sketches."
18876,1,"based on recent commercials from state farm and old navy, omarosa's choice is clearly ."
15513,1,"racism won't cease. white priviledge must be beast. god, help us through this."
31927,1,a follow up from the gentlemen who were kicked off of airlines for simply speaking arabic
4056,1,"india willoughbys entitlement is socialized, not innate sick of revoltingly entitled tws opi"
21528,1,comments spark calls for
21541,1,"the feeling's not mutual, you , islamophobia, ,"
1410,1,"ultimately, a from early that i wish i didn't have to tell. i also wish it didn't do as well as it did"
7593,1,twitter is full of vile but man does it give me the juice to
3168,1,. what a douchebag. like his dad!
11143,1,ally carl paladino said first lady should go live in a cave with a gorilla prick
9343,1,why do the most wise words often come from black americans? is it just a reaction of ?
1208,1,the latest the maryland daily! thanks to
8439,1,". just delete your account, shallow , and go away."
2006,1,why the elects presidents
26607,1,she didn't get far
17416,1,why do u have to take the king to win chess? why not the queen???
14109,1,becoming ugly mt
11409,1,stop bullying. stop racism. everyone can stand up to it and say it's wrong and treat everyone with respect.
14716,1,why does the government allow behaviour?
832,1,does his incredibly obama impression. via
24,1,lumpy says i am a . prove it lumpy.
21793,1,". just delete your account, shallow , and go away."
27314,1,... and . must keep the black president in check.
9307,1,"if krakow is so beautiful then go stay there, let us build our here uk. i have east european"
12002,1,"lovecraft country 4 stars as appropriate, also funny"
16523,1,why are white people when the rest of us are
20652,1,you might be a libtard if...
20278,1,video shows white texas cop arresting black mother who repoed assault on her son
10605,1,"""most boys can use a drill..."" really? :-)"
19221,1,its up to us as consumers to hold the media accountable
8966,1,"when lauren duca says that looks like she smells like vanilla, she means white. rocks! his tenacity"
21648,1,"i really don't think this is an exaggeration, so i'll keep sharing every time it comes back around. vote ="
22237,1,"relied on protection to keep his ego up as a . used ,"
17454,1,msg of for a business to end .
19339,1,"wish i was black , i could have lots of feminists shut down for"
9501,1,welcome 2017 touches new heights!
30190,1,"leave a 'gweh' below if in 2017, you will no longer debate about"
27033,1,a deeper look
10256,1,so this girl walks into and refuses to let me serve her because i'm a white guy? whoa hey there and
29679,1,ever noticed the word to a non black person and the word to a black person yields almost the same reaction?
1208,1,the latest the maryland daily! thanks to
25336,1,worked with the worst congress in history
83,1,how the uses insecurity to lure men into
18955,1,was subjected to and she fought back hard!
19967,1,says a president elect that calls americans enemies
12301,1,black trump suppoer smacks down cnn repoer for race baiting
16736,1,black genius v white supremacy are you missing the action? the being taught a lesson about .
22512,1,hmmm...sounds familiar. hasn't held a news co
13250,1,"not surprised how ""news"" outlets call opposition to race-mix ad . they hate racism, though. i embrace it. ad is sickening-"
17068,1,obama/jarretts who agenda was to destroy everything good about this country and inflict even bit of hate
28898,1,let's do this!
24766,1,i've no problem with that teach against . but it's wrong to teach that all are !
22383,1,this motherfucker needs to be in charles paladino's racist comments spark calls for resignation
24768,1,porn vids web free sex
7064,1,is mexican a language? dude it's obvious you back trump. he said he loves the uneducated.
8075,1,the truth about
31864,1,refuses to veto resolution on
4613,1,"""your people"" would have all died of scurvy their first winter if the first nations hadn't shown them a cute."
31681,1,chick gets fucked crazy european sex
6575,1,own team up with show what combat
21758,1,"""green book"" ""sundown towns"", guide a reminder of that faced travellers under"
19746,1,"ohio trump campaign chair kathy miller should have said ""i didn't have to hear about before"
25590,1,plz sign
14866,1,montana says no to racism
27896,1,a message of for building a business to end
2127,1,"show me your tits, idiot!"
28531,1,is this the kind of tweet you want a company rep sending out?
24246,1,jokes about women penis humping girl
9567,1,boob naked assault
6883,1,nick cannon speaks out against the systemic of via
9876,1,pt 2 .that's your bitch ass
6007,1,why is it forbidden to write '2 blacks' on a restaurant bill but ok to wear a t shi saying 'kill all whites'?
28798,1,white supremacy is not a joke (i agree) but lying 2 wmn 2 get laid is woh joking about? line of thought by
426,1,why the nazis studied american race laws for inspiration
9754,1,police kill a substantially larger number of whites every year than they do blacks.
12239,1,re: your message of - god loves people. is not just about color - it's about hate you preach hate!
3700,1,i'm defending a woman against condescension. although i saw you tweet that she belongs in the kitchen
5357,1,i don't even know what is/isn't anymore.
4595,1,leader reveals 5 of his most horrifying hopes for america
17512,1,kicking off about acting slutty on do it every time and no one bats a lid. against men! ;)
6640,1,and is alive and well on the never let them tell you it isn't.
14933,1,"i don't appreciate being ""randomly"" selected by tsa at the airpo this morning. surly is because i was profiled."
18506,1,true wife sex stories chick gets fucked
6111,1,the cold war was also fought over oil.
23879,1,innocent but . i'd love a gollybar said every irish kid ever.
21395,1,. ends 2016 with a hopeful message against in the music industry via
16192,1,congressman hangs this picture nations capitol. he should volunteer to be hu
11470,1,"what over-rode journalists' integrity was greed and ambition, along with a total absence of courage."
29912,1,stop trying to find where it isn't even happening!
13279,1,great aicle of truth about needs. comments back up why it's needed. - via
988,1,"""no im not attracted to asian ppl bc im not asian"" what if i tell you no im not attracted to u bc im not (inse race here) hoe"
18494,1,are feel like the are stomping on you? listen
7726,1,are you feel like are stomping on you? listen
10732,1,what's humiliating is that our great country will have an ignorant tacky lying president
25320,1,you might be a libtard if...
28296,1,why build walls when there are already so many other obstacles to overcome?
57,1,lets fight against
14529,1,when they call us they are really saying the
20747,1,"""the reality is that the tech industry is made of regular-ass people."""
30979,1,he isnt attracted to asian women. sends me a pic of a korean woman and says they all look the same passing it off a
13990,1,sex videos fucking cross
2914,1,and there you have it folx. the numbers don't lie. are mostly .
19493,1,you might be a libtard if...
15063,1,must be said: voters are guilty of normalizing . which is a form of racism. morality is a not a moveable fea
17281,1,are you like the are stomping on you? listen
21032,1,great aicle about and
31865,1,we should not conflate islamic extremism with terrorism
27578,1,you might be a libtard if...
4094,1,anyone claiming ran on a platform immediately becomes loses all credibility
9365,1,"""kevin didnt understand what hed done, but he knew hed fucked up."" by"
21123,1,f*** this government that deliberately toures we just had a coronial inquest into death business as usual
18886,1,it impossible to be and hateful of someones skin color or social status or gender and believe in
28798,1,white supremacy is not a joke (i agree) but lying 2 wmn 2 get laid is woh joking about? line of thought by
8074,1,"seriously lede. come on, you can do better."
13682,1,"it's there, it's although i'm told that andrew jackson was and also"
28316,1,"runs his mouth endlessly like both have lost. and yet, ppl only take glee in her losing. perhaps?"
24929,1,", ""forever pure - and in on"
19225,1,quotes about women kingfisher girls xxx
26809,1,"thank you santa , for the best christmas present ever"
12337,1,care about follow me: i cover
4109,1,i won't waste my time on some sdob that has to plaster color on his profile blm bacon lettuce maters matter on 2 slices of bread
18465,1,fuck donald trump! he will never be my president!
13255,1,"omg, what is up with the use of the word ""broad?"" and if people don't agree w/you, they're ""triggered??"
7384,1,2016 - the year in
3573,1,"icymi: ""why 2016 was not a complete washout for anti-racism"" by"
15975,1,are you .. feel like the are stomping on you? listen
8797,1,the latest the all in one news24 daily! thanks to
25630,1,you me too
13426,1,sign that i checked a bag at iah. every. single. time.
4753,1,"it's hard to believe i live in a world where my 700 pa hillary thread isn't trending but ""tony hawk"" is."
31563,1,"not every ushers in lies, hate, , or the incineration of"
13465,1,"trophy. i have always been one. by ""educate yourself,"""
16192,1,congressman hangs this picture nations capitol. he should volunteer to be hu
5165,1,greek girls having ana sex black girl porn
7228,1,"here's how to combat violent extremism in 2017. ""the white nationalist who came to dinner"""
26164,1,are you feel like the are stomping on you?
28614,1,what think about :
27990,1,mother daughter blowjob white girl has sex with black guy
11833,1,black judge quietly removed from shooting trial with little explanation
2800,1,only a person would tweet me. calling me names for telling the truth.
13818,1,is what the lds church stands for? who knew?
17416,1,why do u have to take the king to win chess? why not the queen???
31399,1,"we have to do this. need to change profiling, and get service to the poor."
15584,1,every lactation consultant i've ever met has been a woman. hello? !
29157,1,what does the tornado and black people have in common? it only takes 1 to ruin the neighborhood.
22265,1,the latest the blicqer daily! thanks to
20264,1,you go girl!!
30700,1,why is ignored
26451,1,enlightenment is wasted on the wilfully blind.
6614,1,shot to racism.
20065,1,the immature is just trying to make a fool of
23137,1,this will absolutely piss you off.
2930,1,pay has alway been the pay of before it was black inferior to whites. now whites are inferior to everybody
322,1,"""the dying of the light"" village green/town"
16228,1,= same from different color of skin but same =
5092,1,"trump lackey carl palladino is th get of a mating betwn a pig a hyena iq of a slug. apologies to all pigs, hye"
10306,1,adveisments naked fucking whores
21386,1,how is it that a man comes in last in a race but he is declared a winner?
8797,1,the latest the all in one news24 daily! thanks to
26145,1,why are white people expats when the rest are immigrants? ?
8914,1,. are you seriously considering a performance at the inauguration of a
3778,1,school board demanding after remarks made about
193,1,you might be a libtard if...
10625,1,the cowboys racist. i'm convince fooh. my nigga got 12 wins and y'all gon swap him for the white boy who ain't did shit.
20137,1,so i guess that white women aren't to blame? how does that work again??
12561,1,"over 12mill arrests/60mill police-civilian encounters per yr in us.shootings,accidents,""abuse"" extremely rare-thous"
21992,1,"mma fans: losses don't matter! mma fans on rr: she's lost twice, she is trash."
14025,1,""" won because has gone too far."" you know what you never heard? "" won because has gone too far."""
3573,1,"icymi: ""why 2016 was not a complete washout for anti-racism"" by"
28466,1,"and are a spectrum. if you voted for , you are on it."
734,1,"no, he was definitely a mexican."
10730,1,"content: , harm"
20215,1,new law makes it acceptable to clip racist cab drivers round the ear:
28295,1,'wish list' of cretin co-chairman of on mr
21156,1,the major kind of that people arent talking enough about via #
12793,1,"ain't hip, trendy. it scalds, it aches, it is chronic, chokes like smog. ever present but no sees it. it is a"
31179,1,isn't it time we realized what we've done: read america's history!
23395,1,: i can't wait nothing good of a (racist) and ( misogynist) than see to the women like animals.
23678,1,by the time you get to saying you've already missed the point. #
11162,1,"nazis continue to target jews, businesses in"
20162,1,why is ignored
22095,1,"this obviously gets on maybe two seconds after boarding - thinks he ""knows"" what"
233,1,"if you hold open a door for a woman because she's a woman and not because it's a nice thing to do, that's . don't even try to deny it"
26250,1,hows stuff like this still happening in the 21st century? what was the point of the civil rights movement if people
17270,1,please retweet video that sparks outrage: white officer arrested black mother after littering argument #
13010,1,2017 a new beginning!! getting rid of this good riddance pos!!
3147,1,"we have to do this. need to change profiling, and get service to the poor."
21318,1,in ad
28948,1,"stop legitimizing by using ""alt-right"" call them what they are: ""..from nazi doctrine, incl ultranationalism ..."""
5643,1,can't wait to see u your admin hang for
16848,1,"don't miss this: miriam herschlag's blog: haim yavin, my ass via"
233,1,"if you hold open a door for a woman because she's a woman and not because it's a nice thing to do, that's . don't even try to deny it"
8858,1,are you feel like are stomping on you? listen
6170,1,a look at the repug gop pay at
5683,1,at work: attorneys for white officer who shot remove black judge from presiding over trial. ht
19995,1,the latest the cognizant blogger! thanks to
8506,1,classic ! yet you jewish bastards wonder why you are sooo hated in the world.
22352,1,your copy of hot new swiftly sharpens the fang for just
12134,1,. no more feeding at the public trough piggy.
21186,1,"there is no way, that this, this... man should be allowed to become attorney general."
444,1,fo woh officer in viral arrest video was rude not racist: chief
31179,1,isn't it time we realized what we've done: read america's history!
6724,1,"work at seeing, naming and dismantling my own, others and systems ,"
20428,1,your comments about mrs. obama are offensive and fuher confirm that you are a racist jackass.
2994,1,and on we oppose and all
20994,1,how to defeat ugly prejudice.
25648,1,thought factory: left-right polarisation! +14
25668,1,paul beloy: is still an issue at varying levels in belgian football
13764,1,almost as as dad
11521,1,"8 presidents, same policy on israeli settlements but only obama is slammed as a treacherous anti-semite."
6724,1,"work at seeing, naming and dismantling my own, others and systems ,"
5594,1,are feel like the are stomping on you? listen
26145,1,why are white people expats when the rest are immigrants? ?
24008,1,scapelliti: progresverebel: ha! good riddance!
16400,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashio
13474,1,jeff sessions omits decades of records for his ag confirmation hearing you can't hide
19932,1,sexist slant in media representation of women 'needs to change'
3573,1,"icymi: ""why 2016 was not a complete washout for anti-racism"" by"
24902,1,free porn thailand white girl has sex with black guy
31790,1,is one of a rare breed of that should be shot in the street and left pissing blood in the gutter.
16265,1,aren't protesting because a won-they do so because trump has fuhered
20046,1,white nationalist leader reveals 5 of his most horrifying hopes for
29423,1,buffalo school districts boots trump ally over racist comments. :
26145,1,why are white people expats when the rest are immigrants? ?
22217,1,not every trump suppoer is a racist but every racist is a trump suppoer. this an irrefutable truism. must never be tolerated.
6728,1,two bots one girl
24795,1,ku klux klan originally an arm of the southern democratic pay to terrorize freed slaves and republicans who sympathized with them
18662,1,why is ignored
8995,1,1.48 projection s
2476,1,"if you are a non-racist white, other minority don't serve in military while in power"
22218,1,"the more familiar we become, the more difficult it is to stereotype. ."
16736,1,black genius v white supremacy are you missing the action? the being taught a lesson about .
22481,1,. don't let the and get you down; you are doing an incredible job as a journalist.
25336,1,worked with the worst congress in history
18506,1,true wife sex stories chick gets fucked
21257,1,who pulled his chain?? you sob!
23361,1,marx foretold that a revolution would one day sweep the globe
17845,1,neoliberalism prioritized money and oil over pretty much everything else.
5393,1,typical lying thats slander of a grp! dont kill 4
5332,1,peace out fucku2016: 2017 wont be better unless we loudly fight
23209,1,i'm genuinely disappointed that a performer as great as is judged in 2016 for having hair under he
25560,1,"for some reason, the story on snapchat seems always geared towards women."
23331,1,: fliers posted outside mosque
29907,1,from staing a will we let him?
18393,1,haha really great!
16523,1,why are white people when the rest of us are
2927,1,own team up with show what combat
10306,1,adveisments naked fucking whores
13477,1,white girl has sex with black guy nude newzeeland porns
2994,1,and on we oppose and all
5683,1,at work: attorneys for white officer who shot remove black judge from presiding over trial. ht
355,1,you might be a libtard if...
5643,1,can't wait to see u your admin hang for
30494,1,and try not to be a this :-d
18246,1,wow in are worried bout and moving in if that was reversed it would be called
21914,1,he's a what did anyone expect?
18080,1,anti-islamist rally organiser shown laughing at death footage
21302,1,joe biden: 'i want to thank' trump for unmasking america's
19281,1,dear please define and what do you and or intend to do to add
28614,1,what think about :
12846,1,"it's 2016! would you question like that considering her age, condition fact"
28991,1,attack her chinguas~
31229,1,reading list for the new year:
22418,1,vandalised in in condemns act
16715,1,thoughts on female fighters 'dolled up' in promotions?
9876,1,pt 2 .that's your bitch ass
18239,1,republican trump buddy who's rabid racist can't figure out what's wrong w/saying violently hateful things.
9876,1,pt 2 .that's your bitch ass
30080,1,vandalised in in condemns act
10016,1,the cold war was fought over oil.
14507,1,lisa likes cuckold write now! #
26532,1,4 all 2 cou. no media coverage. or wp were victims and feared for their lives. maybe probation. who???
16400,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashio
15571,1,thinks we won't notice as he redacts decades of ove in his application for ag confirmation.
27314,1,... and . must keep the black president in check.
20049,1,ally wishes mad cow disease death for - cnn
5928,1,from emojis to the inexistence reverse via . .
12190,1,"not surprised how ""news"" outlets call opposition to race-mix ad . they hate racism, though. i embrac"
22065,1,he's an unamerican .
22167,1,in a nutshell.
11870,1,christmas eve? what about christmas adam? this is towards men down with feminism
21478,1,"no,we can see they have been instrumental in promoting false narrative abetting divisive blm agenda."
18876,1,"based on recent commercials from state farm and old navy, omarosa's choice is clearly ."
20046,1,white nationalist leader reveals 5 of his most horrifying hopes for
17964,1,bout to play the game lol
10463,1,are you feel the are stomping on you? listen
2969,1,why is 4 whores on ring of fire ?
15513,1,"racism won't cease. white priviledge must be beast. god, help us through this."
19706,1,stop lying about 11 years with an anti-semitic hate group
10232,1,"- ""happy new year,"" says the with his pennyloafer on the neck of the usa."
2800,1,only a person would tweet me. calling me names for telling the truth.
19496,1,prolapsed pussy and women
11870,1,christmas eve? what about christmas adam? this is towards men down with feminism
15860,1,that's why progressives r d most ppl of all. only self-hating lazy racists would l
4753,1,"it's hard to believe i live in a world where my 700 pa hillary thread isn't trending but ""tony hawk"" is."
12002,1,"lovecraft country 4 stars as appropriate, also funny"
10604,1,vandalised in in condemns act
14639,1,"white people, black people, brown people good evil is not a color!"
31864,1,refuses to veto resolution on
1007,1,"radicalism shouldn't be countered with . terrorists see us as inhumans, but we ""the free"" can't judge by color,"
28436,1,princess eugenie caught up in 'racism' row over white actors playing chinese pas
18683,1,doesn't arrive doing a salut.but in a sharp suit
31408,1,buffalo school board moves to oust controversial ally for remarks
13891,1,3 officers fired over target practice 'jokes'
29820,1,obstruction goes all the way back to when he discovered was black
14555,1,multiple types of racism in america
24971,1,crooked hillary clinton hates black people
30269,1,you might be a libtard if...
3670,1,"if the fear mongers become the loudest voices, who knows what could happen."
6635,1,1.48 projection s
12895,1,amateur spanking vids against women in the workplace
9534,1,reagan convinced ksa to flood the market and drive oil prices to historic lows.
15860,1,that's why progressives r d most ppl of all. only self-hating lazy racists would l
